age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
48,Male,Married,Post Graduate,34000,Private,1,Mid-size,Own,0,4,0,8700,2200,7200,4700,No,0,760,52800,30900,Home Appliances,204000,31,Not_Eligible,5376
58,Male,Married,Professional,74000,Private,21,Large Indian,Own,0,4,0,0,8600,16700,5300,Yes,17700,651,420100,229100,Home Appliances,38000,22,Eligible,8995
38,Female,Married,Graduate,24900,Private,3,MNC,Rented,8600,4,5000,0,3300,6100,3000,No,0,747,24700,7300,E-commerce Shopping,177000,24,Not_Eligible,500
32,Female,Married,High School,66600,Private,0,Large Indian,Rented,19200,2,0,0,8800,17700,7300,No,0,690,395500,155200,Home Appliances,21000,19,Eligible,5440
27,Male,Single,Professional,48600,Private,0,MNC,Own,0,1,0,0,3000,9800,5600,Yes,5000,650,285600,100200,Personal Loan,697000,43,Not_Eligible,7056
27,Male,Single,Post Graduate,92000,Private,0,Large Indian,Own,0,2,9100,0,8800,25000,6300,No,0,743,489200,126200,Home Appliances,125000,34,Eligible,17120
48,Male,Married,Graduate,53800,Private,18,Mid-size,Own,0,4,8300,0,7600,9800,10300,No,0,652,320200,85100,Home Appliances,50000,22,Eligible,8900
32,Male,Married,Post Graduate,76700,Private,5,Mid-size,Own,0,3,6900,6400,5600,16700,15300,No,0,850,586500,118700,Education,170000,44,Eligible,17028
32,Male,Married,Graduate,44500,Government,1,Mid-size,Own,0,4,0,0,5600,8300,8700,No,0,771,240600,121900,E-commerce Shopping,63000,21,Eligible,13140
32,Male,Married,High School,62300,Government,2,Large Indian,Rented,18600,3,0,13900,7900,15500,6800,Yes,12200,609,443800,233800,Education,489000,14,Not_Eligible,500
32,Female,Single,Graduate,25500,Private,2,MNC,Own,0,2,9100,0,2700,5600,4600,No,0,758,63200,13900,Home Appliances,48000,30,Eligible,2100
48,Male,Married,Graduate,33500,Government,7,Mid-size,Own,0,4,3300,0,2400,8900,4200,No,0,778,18200,7100,Home Appliances,89000,25,Eligible,7761
38,Male,Married,Professional,27000,Private,4,Mid-size,Rented,7200,3,0,20800,3800,6000,3900,No,0,733,123400,45600,Education,270000,11,Not_Eligible,500
38,Male,Married,High School,64300,Private,8,Mid-size,Own,0,4,0,0,3600,11600,11000,Yes,8000,631,195700,40600,E-commerce Shopping,119000,16,Eligible,8428
38,Male,Married,Graduate,56000,Private,1,Large Indian,Rented,10200,3,5400,0,4700,10700,6100,Yes,11900,543,326500,174000,Personal Loan,176000,20,Not_Eligible,1225
32,Male,Married,Professional,5114,Private,3,Startup,Own,0,4,0,0,3200,4000,1900,No,0,766,124800,70800,Education,357000,42,Not_Eligible,8700
38,Male,Married,Graduate,53000,Private,14,Mid-size,Own,0,3,0,0,5400,12600,9400,No,0,999,290500,141400,E-commerce Shopping,49000,14,Eligible,10240
38,Male,Single,Graduate,33300,Private,8,Startup,Own,0,2,3200,0,3600,7600,2200,No,0,748,202200,121200,Education,267000,41,Eligible,9185
27,Male,Single,Graduate,50700,Private,1,Startup,Own,0,1,0,0,5300,9500,8000,Yes,6800,621,184500,60200,E-commerce Shopping,98000,23,Eligible,5908
48,Male,Married,Professional,94000,Private,2,Mid-size,Own,0,4,2200,0,9200,19800,11500,No,0,682,317700,131500,Vehicle,440000,47,Eligible,25650
58,Female,Single,Graduate,61500,Private,5,Startup,Rented,17800,2,0,0,3700,13400,8900,No,0,694,178500,92900,Education,83000,30,Eligible,8850
38,Male,Married,Post Graduate,86900,Government,5,MNC,Rented,23500,5,12600,0,8800,24900,4400,Yes,9900,698,162200,46500,Vehicle,519000,76,Not_Eligible,862
32,Male,Single,High School,65000,Private,2,MNC,Rented,12400,1,0,0,3400,13300,11600,No,0,574,218400,111600,Home Appliances,170000,14,Not_Eligible,9720
38,Male,Married,High School,17600,Private,6,Mid-size,Rented,4900,3,2500,0,2000,3600,1300,Yes,2400,686,94500,20700,Home Appliances,214000,35,Not_Eligible,500
32,Female,Married,Graduate,83600,Government,4,Mid-size,Own,0,3,3400,0,7600,22500,15700,No,0,850,127500,38100,E-commerce Shopping,53000,24,Eligible,18163
32,Female,Married,Graduate,48100,Private,3,Startup,Rented,15700,4,0,0,4500,9500,2900,No,0,680,115800,27900,E-commerce Shopping,33000,10,Eligible,7750
48,Female,Married,Professional,58500,Private,11,Mid-size,Rented,12000,5,3500,0,7600,13200,4200,Yes,6300,999,173300,40800,Personal Loan,908000,33,Not_Eligible,4095
32,Male,Married,Graduate,8289,Private,2,Large Indian,Rented,25500,4,0,0,8900,22100,8100,Yes,14300,706,214700,91200,Home Appliances,130000,7,Not_Eligible,3255
58,Male,Married,Graduate,25200,Government,5,Startup,Own,0,3,0,21500,1700,6500,4900,Yes,3500,577,79300,27300,E-commerce Shopping,45000,10,Not_Eligible,500
32,Male,Married,Post Graduate,19500,Private,2,Large Indian,Rented,4700,2,8800,14200,2000,3500,1900,Yes,2700,589,126300,57500,Home Appliances,125000,13,Not_Eligible,500
27,Female,Single,Graduate,59200,Private,1,MNC,Rented,17600,2,7100,0,3800,17400,4500,No,0,796,332800,190800,Home Appliances,129000,20,Not_Eligible,5280
38,Male,Married,High School,39200,Government,5,Mid-size,Rented,11100,3,0,9600,3900,6100,3700,Yes,5300,712,87900,50900,Education,194000,24,Not_Eligible,500
38,Female,Married,Post Graduate,68800,Private,4,Mid-size,Own,0,5,3700,0,6400,15200,7800,No,0,717,524400,107200,Home Appliances,89000,11,Eligible,19635
38,Female,Single,Post Graduate,61500,Private,4,Mid-size,Own,0,3,2400,19300,8000,14200,9300,No,0,760,365000,137300,E-commerce Shopping,20000,12,Eligible,4980
38,Female,Married,Graduate,64300,Government,2,Mid-size,Own,0,3,3900,0,4800,11100,4500,No,0,749,217200,127300,Personal Loan,131000,33,Eligible,20000
48,Male,Married,Post Graduate,39300,Private,9,Large Indian,Rented,12577,2,0,0,2100,9300,3800,Yes,11000,726,266000,54200,E-commerce Shopping,45000,13,Eligible,5043
32,Male,Married,High School,78200,Private,0,Startup,Own,0,3,3200,0,11700,20600,13200,No,0,668,305400,114700,Home Appliances,74000,22,Eligible,11800
58,Male,Married,Graduate,49500,Self-employed,3,Small,Own,0,4,0,16000,3600,11100,4000,No,0,701,387900,227100,Personal Loan,230000,52,Eligible,7326
38,Male,Married,Post Graduate,103600,Private,1,Large Indian,Own,0,3,4600,0,11600,21300,5400,Yes,13400,625,281300,56600,Education,247000,12,Not_Eligible,13244
48,Female,Married,Post Graduate,39100,Private,1,Mid-size,Own,0,5,0,20000,5000,10500,2400,Yes,6300,615,235400,62600,Home Appliances,68000,10,Not_Eligible,500
32,Male,Married,Graduate,77700,Government,0,Startup,Own,0,3,0,7900,5900,12100,8600,Yes,11100,750,451800,160200,Home Appliances,109000,13,Eligible,13482
58,Male,Married,Graduate,52800,Self-employed,4,Small,Own,0,2,6500,0,5800,10800,6900,Yes,14700,599,85600,46700,Home Appliances,126000,8,Not_Eligible,1632
32,Male,Married,Graduate,62100,Government,1,Mid-size,Own,0,2,8000,0,8300,10500,3200,No,0,772,32500,7300,Home Appliances,63000,7,Eligible,15408
38,Female,Married,Post Graduate,24900,Private,1,Large Indian,Own,0,3,0,0,2900,5400,1400,Yes,5200,593,192100,57400,E-commerce Shopping,27000,18,Eligible,3080
32,Male,Single,Graduate,18000,Private,0,Large Indian,Rented,5300,2,0,0,1000,4800,1700,No,0,681,54700,27900,E-commerce Shopping,53000,20,Not_Eligible,2080
48,Male,Married,Professional,43100,Government,26,Mid-size,Rented,9700,3,2400,0,2600,10600,8300,No,0,771,273100,152400,Home Appliances,181000,6,Not_Eligible,6897
38,Female,Married,High School,52400,Private,0,Mid-size,Own,0,3,11900,0,6100,7900,10100,No,0,662,311200,140200,Education,194000,37,Eligible,6560
32,Female,Married,Graduate,28900,Private,0,MNC,Rented,8400,4,6900,0,2300,4500,2100,Yes,3100,596,177000,71400,E-commerce Shopping,139000,14,Not_Eligible,500
32,Male,Single,High School,69300,Private,1,Startup,Own,0,1,0,0,8100,16600,3800,No,0,667,413600,216000,Personal Loan,126000,22,Eligible,20400
38,Female,Single,Graduate,62000,Self-employed,0,Large Indian,Own,0,1,0,0,7300,16100,7000,No,0,765,149700,62700,Education,444000,33,Eligible,17064
38,Male,Married,Professional,30000,Private,4,Mid-size,Rented,4800,4,0,0,2500,7200,3300,No,0,674,176300,79200,Education,112000,24,Eligible,6100
38,Male,Married,High School,35100,Private,1,Mid-size,Own,0,2,0,0,5200,5600,1800,No,0,630,95800,37700,Home Appliances,66000,17,Eligible,9000
38,Male,Married,Graduate,66000,Private,2,Mid-size,Own,0,5,0,0,9600,18100,3900,No,0,629,488400,152200,Vehicle,273000,70,Eligible,15136
48,Female,Married,Graduate,73600,Private,9,Small,Own,0,5,4300,23200,4900,17000,12500,No,0,803,367700,194000,E-commerce Shopping,170000,23,Not_Eligible,7020
27,Female,Married,Graduate,50800,Self-employed,0,MNC,Own,0,3,7000,0,3200,10200,3700,No,0,658,356900,122200,Home Appliances,21000,26,Eligible,13216
38,Male,Single,Graduate,24600,Private,6,MNC,Rented,4900,2,0,0,2400,4100,2500,Yes,3100,655,24000,13500,Vehicle,309000,52,Not_Eligible,2128
38,Female,Single,Graduate,46200,Private,8,MNC,Own,0,1,0,0,3200,13400,8400,Yes,10700,687,96500,50900,Home Appliances,45000,34,Eligible,3675
48,Female,Married,Post Graduate,70100,Private,16,Startup,Own,0,4,0,0,10300,12800,8500,Yes,8600,775,246900,86700,E-commerce Shopping,95000,16,Eligible,12558
58,Male,Married,Graduate,56500,Private,2,MNC,Own,0,3,0,16400,6700,16300,5500,Yes,15200,620,104700,51000,Education,207000,7,Not_Eligible,500
32,Male,Married,High School,54500,Private,0,Large Indian,Rented,8900,2,0,0,6500,13000,3900,No,0,759,134400,77000,Vehicle,893000,21,Not_Eligible,10656
38,Male,Married,Post Graduate,41000,Private,1,Mid-size,Own,0,5,13300,0,4000,7800,5000,No,0,669,191900,90900,Vehicle,620000,44,Not_Eligible,5450
48,Female,Married,Graduate,53000,Government,8,Startup,Rented,17200,4,0,0,5700,15200,10300,No,0,838,229100,117400,E-commerce Shopping,63000,18,Not_Eligible,3036
48,Male,Married,Graduate,55800,Private,3,Startup,Own,0,3,0,0,3500,10000,2900,Yes,10800,789,127600,61900,E-commerce Shopping,129000,22,Eligible,12012
58,Male,Married,Graduate,40300,Private,3,Mid-size,Own,0,4,12300,0,2800,7700,2300,No,0,544,260500,100600,Education,263000,34,Not_Eligible,4180
27,Male,Married,Graduate,57100,Self-employed,0,MNC,Own,0,3,0,5900,4100,13900,10600,No,0,687,449700,157600,E-commerce Shopping,147000,16,Eligible,11187
32,Female,Married,High School,68600,Private,10,Large Indian,Rented,15000,3,11000,0,5100,13000,5400,No,0,691,455700,150900,E-commerce Shopping,45000,10,Eligible,10505
38,Female,Married,High School,43100,Private,0,Large Indian,Own,0,4,0,0,5000,7400,5100,Yes,8700,661,321000,107300,Home Appliances,35000,15,Eligible,5205
32,Male,Married,Graduate,103600,Private,3,Mid-size,Rented,15600,3,9600,0,8500,26600,8600,No,0,687,149400,88900,Home Appliances,265000,18,Not_Eligible,13880
32,Female,Single,Professional,45200,Private,1,MNC,Own,0,1,0,0,3400,12000,3000,No,0,682,98200,30300,Vehicle,715000,73,Eligible,13400
38,Male,Married,High School,81400,Private,0,MNC,Own,0,2,6300,0,5000,23400,8000,No,0,682,241000,50800,Personal Loan,161000,26,Eligible,15480
48,Male,Married,Graduate,40100,Private,20,MNC,Own,0,3,0,0,2300,8200,2800,Yes,5700,669,157200,41800,E-commerce Shopping,88000,12,Not_Eligible,7385
48,Female,Married,Graduate,35600,Government,0,Startup,Rented,8200,4,0,13100,1800,6700,3500,No,0,850,199200,106100,Education,168000,39,Not_Eligible,1380
27,Male,Single,Post Graduate,64600,Government,5,Startup,Own,0,1,0,0,3800,18600,5300,No,0,661,91600,40100,Vehicle,433000,39,Eligible,16236
32,Female,Married,Professional,122400,Private,4,Mid-size,Rented,18700,3,0,0,11700,19800,9300,No,0,671,450400,143900,E-commerce Shopping,123000,5,Eligible,31450
32,Female,Married,High School,52000,Private,7,Mid-size,Own,0,5,11500,0,4100,9900,4600,No,0,789,225300,113800,Home Appliances,257000,24,Eligible,13140
38,Male,Married,Graduate,35400,Government,0,MNC,Rented,7500,3,13600,0,2100,8100,5700,Yes,7700,760,42900,21200,Home Appliances,35000,12,Not_Eligible,500
38,Male,Married,High School,26800,Private,0,MNC,Own,0,4,0,0,2300,4800,4000,Yes,5600,664,119300,27000,Personal Loan,215000,44,Not_Eligible,2828
48,Female,Married,Graduate,40300,Private,4,Startup,Own,0,4,12300,15200,3500,6500,7300,Yes,5000,687,272500,55100,E-commerce Shopping,196000,17,Not_Eligible,500
38,Male,Married,High School,23000,Government,3,MNC,Own,0,3,11900,9800,2300,4300,1400,No,0,796,13600,3100,Education,475000,48,Not_Eligible,500
38,Male,Single,Professional,92400,Private,4,MNC,Own,0,2,3600,0,8500,22400,8000,No,0,758,475900,137700,Personal Loan,199000,57,Eligible,29940
32,Male,Married,High School,45200,Private,2,Large Indian,Own,0,4,0,9200,6600,11800,2500,No,0,604,295300,147400,Education,117000,45,Eligible,6644
38,Male,Married,Professional,80200,Private,11,MNC,Own,0,2,8600,0,11600,18000,13400,Yes,11100,714,257700,93400,Home Appliances,40000,18,Eligible,6125
48,Male,Married,Graduate,71300,Government,3,Startup,Own,0,5,14900,0,4700,15300,8600,No,0,791,531600,184700,Vehicle,887000,13,Not_Eligible,20182
32,Male,Married,Post Graduate,50100,Private,0,MNC,Rented,17100,2,3700,0,4100,13300,6200,No,0,757,294200,95200,E-commerce Shopping,62000,14,Not_Eligible,2736
38,Male,Married,High School,30700,Private,1,Small,Own,0,2,8800,0,3400,7800,3600,Yes,3200,556,112500,39500,Personal Loan,875000,20,Not_Eligible,1092
32,Female,Married,Graduate,42700,Government,5,Large Indian,Rented,14200,3,6700,0,6100,7800,7700,Yes,12600,783,212700,43100,E-commerce Shopping,16000,24,Not_Eligible,500
27,Male,Single,Professional,53500,Private,0,Large Indian,Own,0,2,5400,18800,5000,14500,6000,No,0,624,88400,33700,Vehicle,543000,81,Not_Eligible,972
27,Female,Single,Post Graduate,86400,Government,2,Startup,Own,0,2,0,23800,5900,19200,12100,No,0,679,370600,163000,Education,97000,42,Eligible,12700
32,Female,Married,High School,38200,Private,1,Mid-size,Own,0,3,0,0,2000,7900,5400,No,0,623,122100,67100,Education,213000,28,Eligible,9160
38,Male,Married,Professional,79800,Government,3,MNC,Rented,23500,3,0,0,4800,19900,12600,No,0,850,520100,110800,Vehicle,364000,42,Eligible,13794
32,Female,Married,Graduate,73200,Private,1,Large Indian,Own,0,4,4000,0,5300,20900,12000,No,0,744,193500,110000,Education,51000,33,Eligible,15500
58,Male,Married,Professional,89000,Government,2,MNC,Own,0,3,4700,10200,5500,18000,17100,No,0,717,450400,108400,Home Appliances,221000,21,Eligible,16750
32,Male,Single,Post Graduate,23400,Self-employed,10,Startup,Own,0,1,0,0,1700,5200,2000,Yes,4000,656,142700,44600,Education,56000,22,Eligible,3638
58,Female,Married,Post Graduate,49900,Private,31,Large Indian,Own,0,4,6500,0,3900,11000,6100,No,0,720,205600,48700,Vehicle,544000,77,Eligible,11200
49,Male,Married,Professional,25253,Self-employed,4,Large Indian,Rented,7700,3,0,6800,2200,5600,5200,No,0,665,144700,54600,E-commerce Shopping,118000,9,Not_Eligible,500
27,Male,Single,Graduate,51500,Government,1,Mid-size,Own,0,2,0,0,5100,9200,10100,Yes,5500,685,280500,59200,Home Appliances,99000,27,Eligible,7560
32,Female,Married,Professional,68000,Private,1,MNC,Own,0,2,0,0,5600,15500,10900,No,0,534,68600,19200,E-commerce Shopping,67000,17,Eligible,7200
32,Female,Married,Graduate,72100,Private,3,Large Indian,Own,0,3,0,11800,5100,12300,8700,No,0,687,543400,233300,Education,475000,38,Eligible,18810
48,Male,Married,Graduate,27800,Private,11,Mid-size,Rented,8800,2,10900,0,2500,4700,3600,Yes,7300,660,184700,43500,Home Appliances,96000,8,Not_Eligible,500
32,Male,Married,High School,25400,Private,0,Mid-size,Own,0,3,3600,0,3400,4800,3800,No,0,720,81800,19300,E-commerce Shopping,179000,8,Not_Eligible,3920
27,Female,Married,Graduate,82400,Private,4,MNC,Rented,18800,2,0,0,4500,22000,13100,No,0,710,84900,37900,E-commerce Shopping,82000,17,Eligible,9600
32,Male,Single,Professional,74300,Private,2,Large Indian,Own,0,1,0,0,5900,16300,12200,Yes,13500,624,501800,214900,Vehicle,160000,54,Eligible,8131
48,Male,Married,Post Graduate,76400,Government,7,Mid-size,Rented,21200,2,0,0,10800,17100,9500,No,0,779,337600,132300,Personal Loan,328000,60,Eligible,11748
38,Male,Married,Professional,41100,Self-employed,5,Large Indian,Own,0,3,3000,0,5300,10000,7500,Yes,5600,760,133900,59100,Education,214000,34,Not_Eligible,3666
38,Female,Married,Post Graduate,50500,Government,0,Mid-size,Own,0,3,9700,0,4400,12700,2900,No,0,802,240700,63500,Home Appliances,291000,18,Not_Eligible,12480
38,Female,Married,Graduate,59200,Private,16,Mid-size,Rented,18700,4,3900,22600,7200,12300,3900,No,0,787,286200,170200,Personal Loan,612000,58,Not_Eligible,500
32,Male,Married,Graduate,21000,Government,0,MNC,Own,0,3,10900,7300,2700,5300,3600,No,0,750,12800,6600,Home Appliances,285000,28,Not_Eligible,500
58,Male,Single,Professional,74900,Private,23,Mid-size,Own,0,2,10100,0,4600,17800,13000,No,0,692,327900,149700,Education,76000,9,Eligible,14700
27,Male,Married,Graduate,70200,Government,3,Mid-size,Own,0,4,9300,0,6100,20200,7000,No,0,725,382800,125800,Personal Loan,162000,17,Eligible,15180
58,Male,Married,High School,35600,Private,10,Large Indian,Rented,8600,4,0,0,3300,6900,4900,Yes,6600,688,247600,81700,E-commerce Shopping,176000,8,Not_Eligible,2040
32,Male,Married,Graduate,53600,Private,3,Large Indian,Rented,18200,2,9400,14500,5700,10300,7600,Yes,10500,606,167900,37800,E-commerce Shopping,22000,21,Not_Eligible,500
38,Male,Married,Graduate,57200,Private,4,Mid-size,Own,0,2,3800,16800,3400,8800,5300,No,0,743,55600,32000,Education,175000,38,Eligible,7640
38,Female,Married,Graduate,44800,Private,11,Mid-size,Own,0,2,0,7800,3400,7300,3100,No,0,765,233200,114400,Education,233000,30,Eligible,13920
32,Female,Single,Graduate,70500,Private,4,Mid-size,Rented,10700,1,0,0,3600,21100,5400,No,0,693,364300,137000,Education,452000,45,Eligible,14850
58,Female,Married,Professional,78700,Private,3,Large Indian,Rented,13000,3,0,24900,9100,13000,5800,No,0,712,65900,32800,Home Appliances,177000,34,Not_Eligible,5160
32,Male,Single,Professional,34500,Private,10,Mid-size,Rented,6400,2,8300,0,2600,7600,2700,Yes,10200,631,145500,69700,Home Appliances,114000,21,Not_Eligible,500
48,Male,Married,Post Graduate,44000,Self-employed,0,Small,Own,0,3,6300,0,5900,9200,3700,Yes,7300,708,267700,78900,Education,85000,46,Eligible,4019
32,Female,Single,Graduate,46600,Private,2,Large Indian,Own,0,2,0,0,4300,9200,6400,Yes,10900,648,282100,64900,Vehicle,408000,67,Not_Eligible,4866
32,Female,Single,Post Graduate,59900,Self-employed,2,Large Indian,Own,0,3,0,0,3400,15200,3300,No,0,784,43300,21100,E-commerce Shopping,25000,23,Eligible,16416
48,Male,Married,High School,44400,Government,5,Large Indian,Own,0,3,4000,0,5200,10500,3000,No,0,700,287800,172700,Education,151000,39,Eligible,13128
38,Male,Single,Graduate,18800,Private,4,Large Indian,Own,0,2,8900,5000,2600,4100,1500,Yes,3900,681,50300,17700,Personal Loan,247000,13,Not_Eligible,500
48,Male,Married,Post Graduate,52000,Private,19,Small,Own,0,5,0,10400,6400,8000,6000,Yes,13000,681,211000,77300,Home Appliances,194000,34,Not_Eligible,2870
32,Female,Single,Post Graduate,63900,Private,1,Large Indian,Own,0,1,0,0,6000,10600,5100,No,0,617,128500,66900,Personal Loan,307000,55,Eligible,16880
58,Male,Married,High School,39700,Private,9,Large Indian,Rented,7700,2,0,0,5000,9400,7100,No,0,653,123600,55300,Home Appliances,284000,30,Not_Eligible,5250
58,Male,Married,Graduate,54300,Private,15,MNC,Own,0,3,14800,0,7500,8900,10600,No,0,742,139100,81400,Home Appliances,61000,20,Eligible,6250
32,Male,Single,High School,26700,Private,4,Small,Rented,4700,3,11500,0,1900,6400,4300,No,0,656,113200,56500,Personal Loan,76000,19,Not_Eligible,500
32,Male,Single,Professional,46100,Private,0,MNC,Rented,8200,2,0,0,2500,13800,7000,No,0,640,127400,36800,Education,365000,45,Not_Eligible,4672
32,Male,Married,Post Graduate,41000,Self-employed,3,MNC,Own,0,4,0,0,5900,6600,8200,No,0,686,304500,129600,Education,225000,33,Eligible,10048
27,Female,Single,Post Graduate,70800,Private,1,Startup,Own,0,2,0,0,10000,13200,13200,No,0,738,189500,96600,E-commerce Shopping,11000,16,Eligible,17200
48,Female,Married,Post Graduate,79700,Private,3,Startup,Own,0,2,0,0,8600,12000,11900,Yes,23000,673,127800,59900,Education,152000,13,Not_Eligible,6776
