age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
48,Male,Married,Graduate,96800,Self-employed,4,MNC,Own,0,3,0,0,10700,19100,7700.0,Yes,19700,700,195100,69200,Vehicle,148000,13,Eligible,12474
38,Male,Married,Graduate,42800,Private,10,Small,Rented,12100,3,0,0,2400,9900,6700.0,No,0,640,42900,17000,Education,55000,43,Eligible,3744
38,Male,Married,Graduate,95600,Private,2,MNC,Own,0,4,0,15400,14000,20900,9700.0,No,0,716,209400,87600,Personal Loan,306000,30,Eligible,17800
27,Female,Single,Graduate,69700,Self-employed,1,Mid-size,Rented,14800,1,0,0,3800,18500,6800.0,Yes,8000,563,501900,169300,Education,86000,31,Eligible,4934
32,Male,Married,Professional,80500,Private,5,Large Indian,Own,0,3,0,0,9700,23000,11900.0,Yes,21600,706,236200,112500,Home Appliances,31000,12,Eligible,5005
58,Female,Married,Graduate,84700,Private,14,Startup,Own,0,4,6200,0,11300,17000,11800.0,No,0,707,574700,144600,Education,447000,35,Eligible,21120
48,Male,Married,Graduate,84900,Private,2,MNC,Own,0,4,12400,0,8800,22200,13600.0,No,0,683,277300,144700,Home Appliances,176000,29,Eligible,13950
32,Male,Married,Graduate,33500,Government,3,MNC,Own,0,4,4800,0,3400,6800,4200.0,No,0,716,205100,88200,Vehicle,166000,61,Eligible,8651
48,Female,Married,High School,61100,Government,1,Startup,Own,0,4,5400,0,8600,17800,6700.0,No,0,691,442600,143100,E-commerce Shopping,62000,22,Eligible,12430
27,Male,Single,Graduate,60000,Self-employed,3,Large Indian,Own,0,2,0,0,6600,10800,5300.0,No,0,657,292700,159100,Vehicle,427000,63,Eligible,16785
48,Male,Married,Post Graduate,50200,Private,2,Mid-size,Own,0,3,0,0,3100,14000,9200.0,No,0,621,125700,62400,Personal Loan,170000,27,Eligible,9560
38,Male,Married,Post Graduate,90300,Private,11,Large Indian,Own,0,5,0,0,8800,15700,5900.0,No,0,694,453100,225400,Education,245000,21,Eligible,29950
32,Female,Married,Professional,50000,Government,2,MNC,Rented,8300,3,10400,0,3300,11000,4000.0,Yes,9600,731,377900,183300,Home Appliances,35000,35,Eligible,1309
27,Male,Single,Professional,57200,Private,0,Large Indian,Own,0,1,0,0,8400,10900,4000.0,No,0,716,450000,256000,Education,214000,29,Eligible,14916
27,Male,Single,Graduate,48000,Private,2,Large Indian,Own,0,2,3000,0,2700,9000,7900.0,No,0,698,104900,53700,E-commerce Shopping,104000,11,Eligible,12700
32,Female,Married,Graduate,117600,Private,1,Startup,Own,0,4,4800,21300,14400,23000,11200.0,Yes,30000,706,697800,203200,Education,71000,25,Eligible,4515
27,Female,Married,Graduate,75500,Private,1,Startup,Rented,17600,3,0,0,3800,20900,8700.0,No,0,737,536300,279300,Education,94000,9,Eligible,13475
38,Male,Married,Graduate,56500,Private,2,MNC,Own,0,3,11900,0,5600,11300,10300.0,No,0,609,247000,142400,Education,170000,36,Eligible,6960
38,Male,Married,Post Graduate,87600,Private,2,Mid-size,Own,0,4,3700,0,11300,18600,6600.0,No,0,712,69400,32800,E-commerce Shopping,106000,6,Eligible,18960
58,Male,Married,Post Graduate,47500,Private,31,Large Indian,Own,0,4,0,0,5300,12000,2500.0,Yes,8600,725,232500,110600,Home Appliances,64000,33,Eligible,6685
32,Female,Married,Professional,140400,Private,10,MNC,Own,0,3,5100,0,7200,29500,17500.0,Yes,40200,725,385800,124900,E-commerce Shopping,105000,22,Eligible,14315
58,Female,Married,Post Graduate,57600,Private,1,Mid-size,Own,0,3,8600,0,2900,15900,5900.0,No,0,623,168600,49200,Personal Loan,73000,33,Eligible,9720
38,Male,Married,Post Graduate,63600,Private,13,Large Indian,Own,0,4,0,0,6300,16800,4400.0,Yes,7300,673,434500,183400,Home Appliances,44000,13,Eligible,11088
27,Female,Single,Graduate,47200,Private,0,MNC,Rented,11400,1,0,0,3000,9600,2400.0,No,0,677,97900,22600,Personal Loan,169000,26,Eligible,8320
27,Male,Married,Graduate,58300,Private,0,Mid-size,Rented,16500,3,0,0,7900,9100,3300.0,No,0,736,341700,134000,Home Appliances,77000,18,Eligible,8600
38,Female,Single,High School,30500,Private,0,Startup,Own,0,1,0,0,4300,8500,1700.0,No,0,733,164800,47200,Home Appliances,105000,22,Eligible,6400
32,Male,Single,Graduate,58800,Private,1,Mid-size,Own,0,3,0,0,5800,16700,7200.0,No,0,663,79800,47300,Education,153000,48,Eligible,11640
58,Male,Married,Post Graduate,109000,Government,1,MNC,Own,0,5,0,14200,13000,21400,17700.0,No,0,741,66600,29500,Personal Loan,461000,56,Eligible,17080
48,Female,Married,Professional,110200,Private,3,MNC,Own,0,5,4400,0,6000,19100,17100.0,No,0,613,608900,299100,Education,470000,28,Eligible,25440
48,Female,Married,Professional,92500,Private,1,Mid-size,Own,0,2,4700,0,12600,17400,11500.0,No,0,728,65500,25100,E-commerce Shopping,141000,14,Eligible,18520
48,Female,Married,Graduate,373360,Private,4,Large Indian,Own,0,4,0,0,8900,18000,11600.0,Yes,12000,569,491300,243900,E-commerce Shopping,80000,20,Eligible,6098
38,Male,Married,Professional,65800,Private,1,Mid-size,Own,0,4,0,0,9000,16200,9500.0,No,0,728,318400,108200,Vehicle,129000,39,Eligible,15550
48,Female,Married,Professional,180600,Private,1,MNC,Own,0,4,0,21700,26800,35200,16400.0,Yes,52300,606,780200,335000,Vehicle,157000,53,Eligible,7896
38,Female,Married,Professional,85800,Self-employed,0,Startup,Rented,9404,2,0,0,9500,23300,13900.0,No,0,661,461000,212600,Personal Loan,124000,44,Eligible,17595
38,Female,Single,Post Graduate,68100,Government,7,Mid-size,Rented,10700,1,0,0,7900,12000,7500.0,No,0,668,239000,141900,Home Appliances,280000,35,Eligible,16500
32,Male,Married,Graduate,20000,Private,0,Large Indian,Own,0,2,0,0,1600,4100,3900.0,Yes,3700,695,150800,61200,E-commerce Shopping,24000,15,Eligible,2063
58,Female,Married,Graduate,52100,Private,4,MNC,Own,0,2,10600,0,5700,10200,10100.0,No,0,633,51300,20000,Home Appliances,63000,17,Eligible,4960
32,Female,Married,Graduate,76300,Private,1,MNC,Own,0,4,5600,6400,6600,19000,11600.0,No,0,655,350500,187900,Vehicle,338000,70,Eligible,13550
38,Female,Married,Graduate,97800,Private,6,Startup,Own,0,3,11100,0,7600,26100,12600.0,Yes,13900,635,380900,172400,Education,146000,40,Eligible,7420
27,Male,Married,Graduate,52100,Private,2,Mid-size,Own,0,4,0,0,5900,8500,7500.0,Yes,6000,740,412400,225400,Home Appliances,119000,26,Eligible,9317
48,Female,Married,Professional,38300,Private,5,Large Indian,Own,0,2,5000,0,2800,10600,5700.0,No,0,741,125800,28700,Home Appliances,208000,36,Eligible,7100
27,Male,Single,Graduate,91300,Private,0,Large Indian,Own,0,3,0,0,9300,19900,11100.0,Yes,16900,705,378000,128600,Home Appliances,181000,28,Eligible,9548
27,Female,Single,Graduate,64500,Private,0,Large Indian,Rented,13500,2,3000,0,3800,14600,9900.0,No,0,663,371000,188600,E-commerce Shopping,97000,23,Eligible,7880
27,Female,Single,Graduate,37300,Private,1,Startup,Rented,8400,2,0,0,2300,8200,5500.0,Yes,6400,727,207200,68000,Home Appliances,23000,12,Eligible,2275
38,Female,Married,Post Graduate,82100,Government,0,Startup,Own,0,3,2300,0,5000,20300,14400.0,Yes,8600,604,546100,216700,E-commerce Shopping,16000,11,Eligible,9702
32,Female,Married,Graduate,56300,Private,5,Mid-size,Own,0,3,6700,0,3800,14200,9200.0,No,0,696,384900,183600,Personal Loan,132000,35,Eligible,12320
32,Male,Married,Post Graduate,58800,Private,1,Large Indian,Rented,16500,2,0,0,4800,11500,11700.0,No,0,736,222700,104400,Home Appliances,93000,17,Eligible,7150
38,Male,Married,Professional,141600,Private,4,Small,Own,0,2,0,0,12000,33200,15900.0,No,0,716,644100,292100,Personal Loan,381000,38,Eligible,40250
27,Female,Married,Graduate,53200,Private,2,Mid-size,Rented,9400,3,2800,0,5800,8700,7000.0,No,0,686,115100,60100,Home Appliances,93000,19,Eligible,9750
48,Female,Single,Post Graduate,73000,Private,1,Large Indian,Rented,25300,1,0,0,4900,14100,5800.0,No,0,654,200300,65000,Education,73000,24,Eligible,11450
38,Male,Married,Post Graduate,78000,Private,12,Startup,Own,0,4,0,0,4200,21600,9000.0,Yes,7900,732,103300,46700,E-commerce Shopping,46000,16,Eligible,9884
58,Male,Married,Post Graduate,104100,Private,19,MNC,Rented,34600,4,0,0,11500,22500,11000.0,No,0,745,364900,159600,Education,201000,36,Eligible,12250
48,Male,Married,Graduate,63100,Private,2,Mid-size,Own,0,3,0,0,4100,16000,8100.0,No,0,715,128400,27900,Personal Loan,425000,58,Eligible,17450
32,Female,Married,Post Graduate,96300,Private,4,Large Indian,Own,0,3,3200,0,5300,24300,18700.0,No,0,678,466700,199900,E-commerce Shopping,118000,24,Eligible,22400
32,Female,Single,Graduate,151800,Self-employed,0,Mid-size,Rented,46200,1,0,0,11200,44900,8700.0,No,0,740,344700,130400,Home Appliances,30000,28,Eligible,18360
32,Male,Married,Post Graduate,28300,Private,8,Mid-size,Own,0,4,7700,0,3400,8200,2700.0,No,0,722,15500,7800,E-commerce Shopping,34000,20,Eligible,2520
58,Female,Married,Professional,141000,Private,12,Large Indian,Own,0,4,0,0,15800,36000,12000.0,No,0,728,949800,285700,E-commerce Shopping,63000,21,Eligible,42460
38,Male,Married,Graduate,34100,Private,1,Small,Own,0,4,0,0,3200,6900,3000.0,No,0,683,17600,9800,Home Appliances,30000,21,Eligible,8400
48,Male,Married,Graduate,64400,Private,7,Large Indian,Rented,16300,5,0,0,3600,11400,5400.0,No,0,748,53500,19700,Home Appliances,174000,24,Eligible,11080
38,Male,Married,Post Graduate,69400,Private,4,Mid-size,Own,0,2,0,0,3600,18200,4200.0,No,0,737,304700,177500,Home Appliances,160000,9,Eligible,21700
38,Male,Married,Post Graduate,134200,Private,1,Small,Own,0,3,10300,0,12600,39700,22100.0,No,0,686,583300,329600,Education,54000,18,Eligible,24750
48,Male,Married,Post Graduate,131900,Private,2,Small,Own,0,4,2300,6100,8100,35400,23600.0,Yes,15100,700,787500,407300,Education,79000,25,Eligible,14455
27,Male,Single,Graduate,9780,Private,0,Startup,Own,0,2,11800,0,4400,6500,4800.0,No,0,723,143800,72200,Home Appliances,87000,35,Eligible,4120
27,Female,Single,Graduate,66800,Private,1,Large Indian,Own,0,1,0,0,9500,18100,10800.0,No,0,616,223200,102000,E-commerce Shopping,135000,17,Eligible,11360
32,Male,Married,Graduate,58200,Private,3,Mid-size,Own,0,3,0,0,8200,15000,6900.0,No,0,682,278300,159100,Education,409000,39,Eligible,14050
32,Female,Married,Post Graduate,96800,Private,0,MNC,Rented,22700,5,0,0,5800,25800,16600.0,No,0,689,201000,47600,Education,110000,15,Eligible,10360
38,Male,Married,High School,65500,Private,2,MNC,Own,0,3,0,0,4000,14500,3700.0,No,0,717,59900,26300,Education,53000,42,Eligible,17320
48,Female,Single,Professional,113600,Private,14,Large Indian,Own,0,1,0,0,14500,33500,11000.0,Yes,15600,566,448200,128400,E-commerce Shopping,43000,11,Eligible,10920
48,Male,Married,Post Graduate,40900,Private,1,MNC,Own,0,4,0,11900,5200,8300,7000.0,No,0,618,302000,116800,Home Appliances,41000,31,Eligible,3740
32,Male,Married,Professional,159400,Private,0,Startup,Own,0,5,4000,0,14900,28500,16600.0,No,0,735,432800,213100,Personal Loan,826000,29,Eligible,38160
48,Female,Single,Post Graduate,69800,Private,7,Mid-size,Own,0,2,2400,5800,7000,16000,11200.0,No,0,697,280200,93200,Home Appliances,264000,27,Eligible,13700
58,Male,Married,Post Graduate,125200,Private,36,Mid-size,Own,0,4,6000,0,7300,24500,17900.0,No,0,686,931800,496500,E-commerce Shopping,105000,11,Eligible,38225
32,Female,Single,Graduate,53300,Private,3,Startup,Own,0,2,0,0,4300,14700,4600.0,No,0,695,347500,110200,Home Appliances,39000,19,Eligible,16335
38,Female,Married,Professional,64900,Private,0,MNC,Rented,11200,3,0,0,6000,17100,3900.0,Yes,11800,554,459800,102000,Home Appliances,48000,19,Eligible,3671
48,Male,Married,Graduate,33300,Private,26,MNC,Own,0,4,0,6100,3300,6100,2900.0,Yes,4700,734,231400,113200,Vehicle,117000,76,Eligible,3927
58,Female,Married,Professional,28600,Private,31,MNC,Own,0,3,0,0,4000,5400,3600.0,No,0,692,102000,26000,Home Appliances,50000,8,Eligible,7800
38,Female,Married,Graduate,89400,Private,5,Large Indian,Own,0,4,2500,0,5800,21100,12500.0,Yes,14700,749,401900,132100,Vehicle,135000,30,Eligible,11480
32,Male,Married,Post Graduate,62900,Private,4,Large Indian,Own,0,4,2500,5600,5200,14300,12200.0,No,0,734,484400,278200,Home Appliances,105000,19,Eligible,12705
58,Male,Married,Post Graduate,104900,Private,1,Large Indian,Rented,17900,4,0,0,5900,20100,19800.0,Yes,26500,648,244900,81200,Vehicle,161000,74,Eligible,4116
27,Female,Single,Graduate,37600,Private,0,Startup,Own,0,1,0,0,3200,7200,5400.0,No,0,711,106000,51600,Education,237000,39,Eligible,8720
32,Male,Single,Professional,59000,Government,2,Small,Own,0,1,0,0,5100,14600,5300.0,No,0,646,405800,227600,Education,244000,45,Eligible,14960
31,Female,Married,Post Graduate,35831,Private,0,MNC,Own,0,3,0,0,3000,6900,2800.0,No,0,612,177100,60300,Home Appliances,24000,31,Eligible,7168
32,Male,Married,Graduate,74200,Private,4,Small,Rented,20000,4,3900,0,10700,13700,7600.0,No,0,717,248800,86000,E-commerce Shopping,58000,14,Eligible,9150
38,Female,Married,Professional,133400,Private,4,Large Indian,Own,0,3,0,0,7400,20400,24400.0,No,0,698,698600,262200,Education,314000,31,Eligible,40600
27,Male,Single,Professional,121600,Private,0,Mid-size,Rented,23900,2,0,0,10400,35100,10600.0,No,0,748,432100,231600,Home Appliances,170000,12,Eligible,16640
27,Male,Single,Graduate,41100,Private,1,Mid-size,Rented,13600,1,0,0,5700,11300,2400.0,No,0,670,107200,31800,Home Appliances,44000,30,Eligible,4050
38,Female,Married,Graduate,36900,Government,9,Mid-size,Own,0,3,0,0,3600,10900,3700.0,No,0,742,177600,67000,E-commerce Shopping,62000,8,Eligible,10285
38,Female,Married,Post Graduate,149100,Self-employed,3,MNC,Own,0,3,0,0,20800,24800,26600.0,No,0,676,1039800,344900,Home Appliances,164000,7,Eligible,38065
58,Male,Married,Graduate,84100,Private,4,Large Indian,Own,0,3,0,0,8500,16800,16700.0,No,0,715,528900,206000,Education,406000,30,Eligible,23155
48,Female,Married,Graduate,47800,Private,7,MNC,Own,0,3,0,8600,6400,12800,4700.0,Yes,6600,633,68600,17200,Education,58000,48,Eligible,1948
32,Male,Married,Graduate,33700,Private,0,Startup,Own,0,4,0,0,3600,6600,3800.0,Yes,3500,683,222900,120300,Personal Loan,83000,49,Eligible,4989
48,Male,Married,Post Graduate,97900,Private,6,Startup,Own,0,4,9500,0,9500,21400,13000.0,No,0,729,122100,65700,E-commerce Shopping,169000,21,Eligible,17800
32,Male,Married,Post Graduate,111100,Private,1,Mid-size,Own,0,2,11700,0,11700,22500,12700.0,No,0,740,473100,103300,Personal Loan,490000,24,Eligible,26250
32,Female,Married,Graduate,92900,Private,0,MNC,Own,0,2,11100,24100,13000,14400,9600.0,No,0,709,369100,205100,Home Appliances,91000,28,Eligible,8280
27,Male,Single,Graduate,49400,Private,0,Startup,Own,0,1,0,0,6400,13200,6000.0,No,0,703,235100,88000,E-commerce Shopping,91000,20,Eligible,9520
32,Female,Married,Professional,58100,Private,6,Small,Own,0,4,5700,0,8100,14600,7600.0,Yes,7400,667,385400,175100,Education,129000,44,Eligible,5659
32,Female,Single,Post Graduate,44400,Private,1,Large Indian,Own,0,1,0,0,2400,10300,6800.0,No,0,655,228000,91000,Home Appliances,62000,21,Eligible,12450
38,Male,Married,Post Graduate,147800,Private,5,MNC,Own,0,5,0,11900,8600,26500,26500.0,No,0,710,803200,299400,Vehicle,996000,80,Eligible,37150
32,Male,Single,Graduate,59900,Private,10,Large Indian,Rented,20600,1,0,0,5400,13300,7300.0,No,0,749,375400,146700,Personal Loan,193000,44,Eligible,7315
27,Male,Married,Graduate,27900,Government,4,MNC,Own,0,3,0,0,3500,4500,4800.0,No,0,651,27800,10200,Home Appliances,36000,29,Eligible,6644
48,Male,Married,Graduate,113500,Private,2,Startup,Own,0,4,0,21100,8100,29200,16100.0,No,0,733,117200,57400,E-commerce Shopping,19000,19,Eligible,15600
48,Female,Married,Professional,73700,Government,8,Large Indian,Own,0,4,7900,5300,5400,12800,7200.0,Yes,15300,676,262900,103200,E-commerce Shopping,125000,19,Eligible,7623
27,Male,Married,Post Graduate,85300,Private,0,Startup,Own,0,5,7300,0,5600,12800,12100.0,No,0,720,424300,242500,Home Appliances,43000,15,Eligible,19000
27,Male,Single,Professional,120500,Self-employed,0,MNC,Own,0,1,0,0,9300,21300,22200.0,No,0,632,322100,96000,Education,351000,26,Eligible,24372
27,Female,Single,Graduate,53000,Government,1,Small,Own,0,1,0,0,3600,8000,9700.0,No,0,733,49800,23600,Vehicle,253000,57,Eligible,12680
32,Male,Married,Graduate,116900,Self-employed,0,Startup,Rented,38900,3,0,0,11400,28400,13200.0,No,0,715,656000,169700,Personal Loan,237000,46,Eligible,11250
27,Male,Single,Professional,48000,Self-employed,0,MNC,Rented,11500,2,0,0,2700,12500,5900.0,No,0,706,171200,71400,Home Appliances,74000,33,Eligible,6930
32,Male,Married,High School,65400,Private,1,MNC,Own,0,2,0,0,4600,16500,4600.0,No,0,686,61600,22800,Education,146000,26,Eligible,15880
48,Female,Married,Post Graduate,89700,Private,25,Mid-size,Own,0,4,3300,0,6100,20000,10800.0,Yes,13000,706,138500,60100,Education,56000,33,Eligible,10220
27,Female,Single,Professional,104500,Government,1,Small,Own,0,2,0,0,9600,21300,7600.0,No,0,734,640400,141500,Education,297000,45,Eligible,36300
32,Male,Married,Post Graduate,69200,Government,2,Large Indian,Own,0,3,0,0,4500,16200,5700.0,No,0,713,404100,121700,E-commerce Shopping,113000,7,Eligible,21400
27,Female,Single,Graduate,60700,Private,0,Mid-size,Own,0,2,2300,0,4900,9800,10100.0,No,0,714,336500,71100,E-commerce Shopping,20000,18,Eligible,13440
58,Male,Single,Graduate,54300,Government,14,MNC,Own,0,1,0,0,5700,8900,10400.0,Yes,12400,744,65700,16600,E-commerce Shopping,22000,10,Eligible,5205
38,Female,Married,High School,25400,Government,2,Startup,Own,0,2,0,0,3200,6000,1300.0,No,0,707,145500,64200,E-commerce Shopping,70000,13,Eligible,7450
27,Female,Single,Post Graduate,30300,Government,2,Large Indian,Rented,5000,2,0,0,3100,5200,1900.0,Yes,6200,674,225900,127900,Home Appliances,28000,22,Eligible,3426
27,Male,Single,Graduate,20000,Private,4,MNC,Own,0,1,0,0,2200,3400,2100.0,No,0,674,152600,60700,Home Appliances,67000,20,Eligible,6765
48,Female,Single,Professional,44500,Self-employed,4,Startup,Own,0,1,0,0,4000,10500,6700.0,No,0,655,328800,141800,Education,98000,32,Eligible,11533
32,Female,Single,Graduate,86600,Private,0,Startup,Own,0,2,4800,0,9200,18900,8400.0,No,0,684,157400,68000,Home Appliances,236000,27,Eligible,14496
38,Male,Married,Post Graduate,175400,Government,10,Mid-size,Own,0,3,11600,0,18200,47800,21900.0,Yes,33700,698,1019200,574900,Personal Loan,425000,38,Eligible,16247
27,Male,Single,Graduate,33800,Private,2,Large Indian,Own,0,1,0,0,4000,6600,2000.0,Yes,3700,589,74300,35600,Home Appliances,38000,13,Eligible,4900
48,Female,Single,High School,97700,Private,4,Mid-size,Rented,22700,1,0,0,14100,17400,6600.0,No,0,680,736000,406600,Education,153000,22,Eligible,20295
38,Male,Single,High School,38700,Private,16,Startup,Rented,9300,2,5600,0,2400,8000,5600.0,No,0,728,33600,7600,E-commerce Shopping,25000,18,Eligible,3120
27,Male,Single,High School,104200,Private,0,Small,Own,0,2,0,0,9300,27300,10700.0,No,0,717,422100,221700,Home Appliances,165000,11,Eligible,22760
38,Male,Married,High School,72800,Private,1,Mid-size,Own,0,4,0,0,10600,15500,8300.0,No,0,610,310600,146000,E-commerce Shopping,50000,24,Eligible,15360
27,Male,Married,Graduate,73700,Private,0,MNC,Own,0,4,0,0,5700,11500,4300.0,Yes,8400,717,419300,210600,E-commerce Shopping,101000,23,Eligible,12264
58,Female,Married,Professional,58200,Private,6,MNC,Rented,10200,4,7500,9300,3000,15400,5000.0,No,0,733,124100,43000,Education,54000,31,Eligible,3900
58,Female,Married,Post Graduate,107400,Private,7,MNC,Own,0,5,0,13100,11100,24800,15800.0,No,0,713,409300,121400,Home Appliances,284000,20,Eligible,21300
38,Male,Married,Post Graduate,42800,Private,7,Mid-size,Own,0,4,0,0,6400,7300,3500.0,No,0,732,93300,35700,Home Appliances,99000,35,Eligible,12800
58,Female,Married,Graduate,53200,Private,3,Mid-size,Own,0,3,11300,10300,4300,8300,5600.0,No,0,724,342900,95400,Home Appliances,30000,36,Eligible,7370
38,Female,Married,Graduate,45600,Private,3,Large Indian,Own,0,3,10800,0,4400,13000,6800.0,No,0,654,229200,100300,Personal Loan,157000,42,Eligible,5300
38,Male,Married,Graduate,66600,Private,6,Mid-size,Own,0,2,4900,0,6900,19100,8600.0,No,0,689,147200,44800,Home Appliances,58000,34,Eligible,13550
38,Female,Married,Graduate,87600,Private,3,Mid-size,Own,0,2,10900,0,9500,16200,14600.0,Yes,18200,650,109700,27000,E-commerce Shopping,14000,17,Eligible,5096
